Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster	Phage_source
OTU_5591	20656	51.679899302866	Bertramviridae	Low-quality	-	virulent	cluster_279112	subcluster_336863	IGVD
OTU_14652	2907	56.4499484004128	Inaviridae	Low-quality	Intestinimonas	virulent	cluster_252215	subcluster_304635	IGVD
OTU_15004	2686	37.7885331347729	Anelloviridae	High-quality	-	virulent	cluster_211125	subcluster_254580	IGVD
OTU_115	100827	34.84582502702649	α-crassviridae	High-quality	Clostridium	virulent	cluster_248688	subcluster_300389	IGVD
OTU_1100	49564	31.12541360664999	Williamviridae	Low-quality	Erysipelatoclostridium	virulent	cluster_371695	subcluster_448924	IGVD
OTU_2769	37602	48.30860060635073	Jeppeviridae	High-quality	Hungatella	virulent	cluster_21116	subcluster_25864	IGVD
OTU_2861	36935	57.46852578854745	Sofieviridae	High-quality	Faecalibacterium	temperate	cluster_339205	subcluster_409794	IGVD
OTU_4008	29737	41.43323132797525	Madsviridae	Medium-quality	-	virulent	cluster_281779	subcluster_340387	IGVD
OTU_6731	16600	42.37951807228916	Robertviridae	Low-quality	Bacteroides	virulent	cluster_134320	subcluster_161807	IGVD
OTU_8109	13072	42.93145654834761	Charlesviridae	Low-quality	Blautia	virulent	cluster_78924	subcluster_95743	IGVD
OTU_8302	12652	43.05248182105596	Amandaviridae	Low-quality	Blautia	virulent	cluster_175089	subcluster_211058	IGVD
OTU_8939	11324	44.10102437301307	Jeppeviridae	Low-quality	Blautia	virulent	cluster_326589	subcluster_394734	IGVD
OTU_15192	2539	37.57384797164238	Anelloviridae	Medium-quality	-	virulent	cluster_330690	subcluster_399646	IGVD
OTU_678	60581	52.80368432346776	Jacobviridae	High-quality	Faecalibacterium	virulent	cluster_363031	subcluster_438350	IGVD
OTU_1397	44848	40.929361398501605	Madsviridae	Complete	-	virulent	cluster_403960	subcluster_487880	IGVD
OTU_1612	42951	45.30511513119602	Alberteviridae	High-quality	Hungatella	virulent	cluster_61983	subcluster_75417	IGVD
OTU_1983	41105	51.5557718039168	Olineviridae	Medium-quality	Parabacteroides	virulent	cluster_443505	subcluster_534761	IGVD
OTU_1992	41059	43.68347987043036	Elenaviridae	Medium-quality	Ruminococcus	virulent	cluster_77821	subcluster_94253	IGVD
OTU_2037	40856	46.8548071274721	Mikkelviridae	Complete	-	temperate	cluster_26920	subcluster_32754	IGVD
OTU_2065	40743	59.42370468546744	Justinviridae	High-quality	Bifidobacterium	temperate	cluster_4671	subcluster_5773	IGVD
OTU_2095	40601	43.42011280510332	Juliusviridae	High-quality	Blautia	temperate	cluster_401431	subcluster_484821	IGVD
OTU_2211	40067	42.28916564754037	Konradviridae	High-quality	Blautia	virulent	cluster_234375	subcluster_283263	IGVD
OTU_2283	39722	40.90176728261417	Jonatanviridae	Medium-quality	Blautia	virulent	cluster_354526	subcluster_428115	IGVD
OTU_2470	39007	43.74855795113697	Liamviridae	High-quality	Ruminococcus	virulent	cluster_440280	subcluster_530946	IGVD
OTU_2561	38626	46.65510278051054	Sigridviridae	High-quality	Lachnoclostridium	temperate	cluster_294591	subcluster_355888	IGVD
OTU_3216	34980	44.16809605488851	Agneteviridae	Medium-quality	Blautia	virulent	cluster_373603	subcluster_451257	IGVD
OTU_3370	34169	60.23003307091223	Danielviridae	High-quality	Flavonifractor	temperate	cluster_512188	subcluster_616907	IGVD
OTU_3756	31773	49.73090359739402	Asgerviridae	Medium-quality	Lachnoclostridium	temperate	cluster_54095	subcluster_66021	IGVD
OTU_4620	25230	43.103448275862064	Thorvaldviridae	Medium-quality	Streptococcus	temperate	cluster_3274	subcluster_4150	IGVD
OTU_4949	23403	50.39097551595949	Mateoviridae	Medium-quality	-	virulent	cluster_425029	subcluster_512935	IGVD
OTU_5285	21910	52.8297581013236	Adrianviridae	Medium-quality	-	temperate	cluster_529831	subcluster_638096	IGVD
OTU_5379	21440	42.80783582089553	Liliviridae	Medium-quality	Veillonella	virulent	cluster_246906	subcluster_298398	IGVD
OTU_5419	21279	44.59326096151135	Karolineviridae	Medium-quality	Lachnoclostridium	virulent	cluster_297	subcluster_319	IGVD
OTU_5555	20803	44.74835360284574	Bertilviridae	Low-quality	Bacteroides	virulent	cluster_446194	subcluster_538018	IGVD
OTU_6212	18203	51.804647585562826	Wilmaviridae	Low-quality	-	virulent	cluster_252216	subcluster_304636	IGVD
OTU_6605	16973	46.36186885052731	Adrianviridae	Low-quality	Ruminococcus	temperate	cluster_334644	subcluster_404320	IGVD
OTU_7621	14344	38.45510317902956	Adrianviridae	Low-quality	Enterococcus	temperate	cluster_248689	subcluster_300390	IGVD
OTU_8502	12223	51.493086803567046	Antonviridae	Low-quality	-	virulent	cluster_371696	subcluster_448925	IGVD
OTU_8584	12045	38.572021585720215	Jeppeviridae	Low-quality	Lachnospira	virulent	cluster_21117	subcluster_25865	IGVD
OTU_10082	8661	50.80244775430089	Wilmaviridae	Low-quality	Paenibacillus	virulent	cluster_188967	subcluster_227930	IGVD
OTU_10296	7873	40.74685634446843	Ellaviridae	High-quality	-	virulent	cluster_281780	subcluster_340388	IGVD
OTU_10421	7511	42.311276794035415	Madsviridae	Low-quality	Roseburia	virulent	cluster_134321	subcluster_161808	IGVD
OTU_10552	7088	39.99717832957111	Morganviridae	Complete	Hungatella	virulent	cluster_78925	subcluster_95744	IGVD
OTU_10897	6523	40.41085390157903	Alpaviridae	Complete	Bacteroides	virulent	cluster_175090	subcluster_211059	IGVD
OTU_11711	5932	46.71274443695212	Madsviridae	Low-quality	-	virulent	cluster_326590	subcluster_394735	IGVD
OTU_11792	5861	38.45760109196383	Madsviridae	Low-quality	-	virulent	cluster_330691	subcluster_399649	IGVD
OTU_12117	5585	45.22829006266786	Ottoviridae	Not-determined	-	temperate	cluster_161312	subcluster_194329	IGVD
OTU_12225	5485	46.69097538742024	Sifviridae	Not-determined	-	virulent	cluster_403961	subcluster_487881	IGVD
OTU_13677	3797	46.74743218330261	Ottoviridae	Not-determined	-	virulent	cluster_61984	subcluster_75418	IGVD
OTU_14464	2962	37.74476704929101	Anelloviridae	Complete	-	virulent	cluster_77822	subcluster_94254	IGVD
OTU_13	183728	36.79352085691893	ζ-crassviridae	Complete	Bacteroides	virulent	cluster_26921	subcluster_32755	IGVD
OTU_23	172438	30.481100453496328	ζ-crassviridae	Complete	Clostridium	virulent	cluster_22907	subcluster_27991	IGVD
OTU_59	126643	40.33543109370435	Rasmusviridae	High-quality	Bacteroides	virulent	cluster_401432	subcluster_484822	IGVD
OTU_323	83010	35.13913986266714	Mikasviridae	Medium-quality	Anaerostipes	virulent	cluster_365614	subcluster_441361	IGVD
OTU_781	57983	38.02838763085732	Arnviridae	Complete	Bacteroides	virulent	cluster_354527	subcluster_428116	IGVD
OTU_1011	51868	52.64903215855633	Dagmarviridae	Medium-quality	-	temperate	cluster_440281	subcluster_530947	IGVD
OTU_1561	43320	45.23545706371191	Kayaviridae	Complete	Dialister	temperate	cluster_294592	subcluster_355889	IGVD
OTU_2258	39836	45.22542423938146	Idaviridae	High-quality	Dialister	temperate	cluster_373604	subcluster_451258	IGVD
OTU_2310	39616	53.50111066235864	Gabrielviridae	High-quality	Oscillibacter	temperate	cluster_512189	subcluster_616908	IGVD
OTU_2336	39537	39.60340946455219	Asgerviridae	Complete	-	temperate	cluster_54096	subcluster_66022	IGVD
OTU_2764	37621	42.80853778474788	Alberteviridae	Medium-quality	Synergistes	virulent	cluster_3275	subcluster_4151	IGVD
OTU_2808	37415	46.975811840171055	Amandaviridae	Medium-quality	-	virulent	cluster_425030	subcluster_512936	IGVD
OTU_2966	36349	49.25582546975157	Christianviridae	Medium-quality	-	virulent	cluster_529832	subcluster_638097	IGVD
OTU_3308	34522	47.26261514396617	Pernilleviridae	Complete	Ruminococcus	temperate	cluster_246907	subcluster_298399	IGVD
OTU_3364	34201	59.407619660243846	Amandaviridae	Complete	Flavonifractor	temperate	cluster_123460	subcluster_149022	IGVD
OTU_3397	34071	57.60030524492971	Olineviridae	Medium-quality	-	virulent	cluster_298	subcluster_320	IGVD
OTU_4558	25636	48.28756436261507	Jeppeviridae	Medium-quality	Hungatella	virulent	cluster_446195	subcluster_538019	IGVD
OTU_4644	25031	43.36223083376613	Kayaviridae	Medium-quality	-	virulent	cluster_252217	subcluster_304637	IGVD
OTU_4916	23528	51.3940836450187	Hannahviridae	Low-quality	Bacteroides	virulent	cluster_211126	subcluster_254583	IGVD
OTU_5053	22954	45.29929424065522	Liliviridae	Medium-quality	Veillonella	virulent	cluster_248690	subcluster_300391	IGVD
OTU_6358	17733	52.54046128686629	Salasmaviridae	High-quality	Eggerthella	virulent	cluster_58365	subcluster_71185	IGVD
OTU_7922	13557	57.00376189422438	Mariusviridae	Low-quality	-	virulent	cluster_21118	subcluster_25866	IGVD
OTU_8015	13296	58.28820697954272	Justinviridae	Low-quality	Bifidobacterium	virulent	cluster_188968	subcluster_227931	IGVD
OTU_8135	13001	53.74201984462733	Edithviridae	Low-quality	Akkermansia	temperate	cluster_281781	subcluster_340391	IGVD
OTU_9554	10273	60.93643531587657	Sigridviridae	Low-quality	Intestinimonas	virulent	cluster_134322	subcluster_161809	IGVD
OTU_11047	6405	37.23653395784544	Inesviridae	Complete	Bacteroides	virulent	cluster_512177	subcluster_616895	IGVD
OTU_11869	5809	35.77207781029437	Almaviridae	Complete	Bacteroides	virulent	cluster_175091	subcluster_211061	IGVD
OTU_461	68428	42.03103992517683	Rasmusviridae	Complete	Prevotella	virulent	cluster_326591	subcluster_394736	IGVD
OTU_577	62527	44.76786028435716	Rasmusviridae	Complete	-	virulent	cluster_330692	subcluster_399650	IGVD
OTU_1063	50428	35.04600618703895	Flandersviridae	Medium-quality	Parabacteroides	virulent	cluster_161313	subcluster_194330	IGVD
OTU_1525	43655	51.56339480013744	Amyviridae	Complete	Bilophila	virulent	cluster_102773	subcluster_124294	IGVD
OTU_1598	43043	54.47808005947541	Peterviridae	Complete	-	temperate	cluster_61985	subcluster_75419	IGVD
OTU_1927	41311	49.34279005591731	Hannibalviridae	Complete	-	temperate	cluster_77823	subcluster_94255	IGVD
OTU_2778	37558	42.23600830715161	Celinaviridae	Medium-quality	Prevotella	virulent	cluster_26922	subcluster_32756	IGVD
OTU_3215	34982	51.31210336744611	Sisseviridae	Medium-quality	Actinomyces	virulent	cluster_22908	subcluster_27992	IGVD
OTU_3246	34795	38.63486133065096	Ejnarviridae	High-quality	Streptococcus	temperate	cluster_500814	subcluster_602688	IGVD
OTU_3247	34785	51.87293373580566	Sisseviridae	Medium-quality	-	virulent	cluster_365615	subcluster_441362	IGVD
OTU_4120	28923	53.60439788403693	Sisseviridae	Low-quality	Schaalia	virulent	cluster_354528	subcluster_428117	IGVD
OTU_4289	27567	37.0914499220082	Madsviridae	Medium-quality	Anaerostipes	virulent	cluster_440282	subcluster_530948	IGVD
OTU_5375	21466	39.74191745085251	Arnoldviridae	Low-quality	Veillonella	virulent	cluster_294593	subcluster_355890	IGVD
OTU_5421	21273	56.80910073802473	Albaviridae	Medium-quality	Faecalibacterium	temperate	cluster_373605	subcluster_451259	IGVD
OTU_6462	17419	53.17182387048624	Salasmaviridae	High-quality	Bifidobacterium	virulent	cluster_512190	subcluster_616909	IGVD
OTU_7175	15488	42.39411157024794	Amandaviridae	Low-quality	Blautia	virulent	cluster_54097	subcluster_66023	IGVD
OTU_7747	13991	60.5818025873776	Adrianviridae	Low-quality	Faecalibacterium	virulent	cluster_3276	subcluster_4154	IGVD
OTU_8722	11782	43.46460702766933	Charlesviridae	Low-quality	Blautia	virulent	cluster_425031	subcluster_512937	IGVD
OTU_10823	6589	37.13765366519958	Inesviridae	Complete	Bacteroides	virulent	cluster_529833	subcluster_638099	IGVD
OTU_11228	6275	40.87649402390438	Alpaviridae	Complete	Bacteroides	virulent	cluster_246908	subcluster_298400	IGVD
OTU_11586	6023	38.685040677403286	Alpaviridae	Complete	-	virulent	cluster_299	subcluster_326	IGVD
OTU_12124	5580	42.473118279569896	Almaviridae	Complete	-	virulent	cluster_468057	subcluster_563544	IGVD
OTU_12149	5564	47.519769949676494	Noraviridae	Complete	-	virulent	cluster_446196	subcluster_538020	IGVD
OTU_13224	4374	40.23776863283036	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_252218	subcluster_304638	IGVD
OTU_14426	2973	36.32694248234107	Anelloviridae	High-quality	-	virulent	cluster_211127	subcluster_254584	IGVD
OTU_14513	2948	38.161465400271375	Anelloviridae	Medium-quality	-	virulent	cluster_248691	subcluster_300392	IGVD
OTU_14557	2934	42.39945466939332	Anelloviridae	High-quality	-	virulent	cluster_114094	subcluster_137963	IGVD
OTU_855	56210	41.81284468955702	Sisseviridae	High-quality	-	virulent	cluster_21119	subcluster_25867	IGVD
OTU_1214	47034	44.92282178849343	Rigmorviridae	High-quality	Bacteroides	temperate	cluster_188969	subcluster_227932	IGVD
OTU_1310	45619	48.96643942217059	Alexanderviridae	High-quality	-	temperate	cluster_281782	subcluster_340393	IGVD
OTU_1441	44363	44.97892387800645	Rigmorviridae	High-quality	Bacteroides	virulent	cluster_134323	subcluster_161810	IGVD
OTU_2591	38524	58.71664416986814	Hugoviridae	Medium-quality	Faecalibacterium	temperate	cluster_23793	subcluster_29063	IGVD
OTU_2816	37343	50.22092493907827	Karolineviridae	High-quality	Lachnoclostridium	temperate	cluster_175092	subcluster_211062	IGVD
OTU_2820	37308	47.99774847217755	Alberteviridae	Medium-quality	Hungatella	virulent	cluster_326592	subcluster_394737	IGVD
OTU_3670	32360	54.6353522867738	Andersviridae	High-quality	Akkermansia	virulent	cluster_330693	subcluster_399651	IGVD
OTU_4691	24787	43.732601767055314	Alvildaviridae	Low-quality	-	temperate	cluster_161314	subcluster_194331	IGVD
OTU_5369	21507	49.54200957827684	Gustavviridae	Medium-quality	Lachnoclostridium	virulent	cluster_403962	subcluster_487882	IGVD
OTU_5503	20991	43.8092515840122	Signeviridae	Low-quality	-	virulent	cluster_61986	subcluster_75420	IGVD
OTU_6520	17225	52.783744557329456	Salasmaviridae	High-quality	Bifidobacterium	virulent	cluster_77824	subcluster_94256	IGVD
OTU_12351	5362	52.90936217829169	Sifviridae	Not-determined	Oscillibacter	virulent	cluster_26923	subcluster_32757	IGVD
OTU_13973	3439	48.38615876708345	Agneteviridae	Low-quality	Methylophaga	virulent	cluster_22909	subcluster_27993	IGVD
OTU_174	97095	29.155981255471445	β-crassviridae	Complete	-	virulent	cluster_401433	subcluster_484823	IGVD
OTU_1419	44620	43.67324069923801	Evaviridae	High-quality	Odoribacter	virulent	cluster_365616	subcluster_441363	IGVD
OTU_3205	35022	53.95751242076409	Andersviridae	Complete	Akkermansia	temperate	cluster_354529	subcluster_428118	IGVD
OTU_4221	28079	33.29890665621995	γ-crassviridae	Low-quality	Winogradskyella	virulent	cluster_440283	subcluster_530949	IGVD
OTU_4648	25016	54.56507834985609	Hannibalviridae	Medium-quality	-	temperate	cluster_294594	subcluster_355891	IGVD
OTU_8248	12742	42.65421440904097	Salasmaviridae	Medium-quality	-	virulent	cluster_373606	subcluster_451260	IGVD
OTU_11609	6010	47.82029950083195	Almaviridae	Complete	Alistipes	virulent	cluster_185420	subcluster_223676	IGVD
OTU_12295	5422	47.10438952416083	Gokushoviridae	Complete	-	virulent	cluster_233313	subcluster_281948	IGVD
OTU_12345	5367	39.48201975032607	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_54098	subcluster_66024	IGVD
OTU_10918	6510	37.465437788018434	Inesviridae	Complete	Bacteroides	virulent	cluster_3277	subcluster_4155	IGVD
OTU_10978	6456	38.04213135068154	Inesviridae	Complete	Bacteroides	virulent	cluster_482172	subcluster_580342	IGVD
OTU_15093	2620	37.099236641221374	Anelloviridae	Medium-quality	-	virulent	cluster_425032	subcluster_512938	IGVD
OTU_54	137843	28.17190571882504	Metteviridae	High-quality	Intestinibacter	temperate	cluster_529834	subcluster_638100	IGVD
OTU_542	63492	56.5945315945316	Hubertviridae	High-quality	Bifidobacterium	virulent	cluster_246909	subcluster_298401	IGVD
OTU_611	61825	28.59199353012536	Filipviridae	Medium-quality	Intestinibacter	temperate	cluster_300	subcluster_327	IGVD
OTU_734	59425	49.64577198148928	Tokeviridae	High-quality	Faecalibacterium	temperate	cluster_446197	subcluster_538021	IGVD
OTU_1020	51559	54.63643592777206	Bertramviridae	High-quality	Faecalibacterium	temperate	cluster_252219	subcluster_304639	IGVD
OTU_1755	42074	57.59138660455388	Karlaviridae	Complete	Bilophila	temperate	cluster_211128	subcluster_254585	IGVD
OTU_1770	42008	40.5946486383546	Madsviridae	Complete	-	temperate	cluster_248692	subcluster_300393	IGVD
OTU_2167	40259	59.5245783551504	Ellinorviridae	High-quality	Bifidobacterium	temperate	cluster_439852	subcluster_530448	IGVD
OTU_2260	39835	29.47659093761768	Oliverviridae	Medium-quality	-	temperate	cluster_21120	subcluster_25868	IGVD
OTU_3288	34593	51.091261237822685	Hannahviridae	Low-quality	Bacteroides	virulent	cluster_47489	subcluster_58033	IGVD
OTU_3460	33792	54.35606060606061	Hubertviridae	Medium-quality	Bifidobacterium	virulent	cluster_281783	subcluster_340395	IGVD
OTU_3789	31535	55.37973680038053	Bertramviridae	Medium-quality	Sutterella	temperate	cluster_134324	subcluster_161811	IGVD
OTU_5342	21645	40.41118041118041	Sylvesterviridae	Low-quality	Bacteroides	virulent	cluster_78926	subcluster_95745	IGVD
OTU_5428	21242	31.83786837397609	Konradviridae	Low-quality	-	temperate	cluster_175093	subcluster_211063	IGVD
OTU_5533	20877	39.82372946304545	Mikkelviridae	Medium-quality	-	virulent	cluster_326593	subcluster_394738	IGVD
OTU_6720	16637	50.03305884474364	Peterviridae	Low-quality	Roseburia	virulent	cluster_330694	subcluster_399652	IGVD
OTU_7196	15443	29.890565304668783	Alberteviridae	Low-quality	Clostridium	temperate	cluster_161315	subcluster_194332	IGVD
OTU_7486	14702	50.30608080533261	Rasmusviridae	Low-quality	Bacteroides	virulent	cluster_403963	subcluster_487883	IGVD
OTU_7832	13790	53.53154459753444	Hannahviridae	Low-quality	Bacteroides	virulent	cluster_61987	subcluster_75421	IGVD
OTU_9160	10898	39.81464488897045	Astridviridae	Low-quality	Bacteroides	virulent	cluster_77825	subcluster_94258	IGVD
OTU_9700	10053	39.97811598527803	Mikkelviridae	Low-quality	Clostridium	virulent	cluster_26924	subcluster_32758	IGVD
OTU_10271	7946	54.98363956707778	Adamviridae	Not-determined	Bifidobacterium	virulent	cluster_22910	subcluster_27994	IGVD
OTU_10860	6549	36.280348144754925	Inesviridae	High-quality	Bacteroides	virulent	cluster_254162	subcluster_307084	IGVD
OTU_10908	6514	37.19680687749462	Alpaviridae	Complete	-	virulent	cluster_432927	subcluster_522464	IGVD
OTU_12163	5543	38.51704852967707	Almaviridae	Complete	-	virulent	cluster_354530	subcluster_428119	IGVD
OTU_12402	5314	31.878057960105384	Gokushoviridae	Complete	-	virulent	cluster_440284	subcluster_530950	IGVD
OTU_14415	2979	37.26082578046324	Anelloviridae	Medium-quality	-	virulent	cluster_522717	subcluster_629417	IGVD
OTU_3790	31513	54.139561450829824	Akselviridae	High-quality	Bifidobacterium	virulent	cluster_373607	subcluster_451267	IGVD
OTU_4941	23434	50.21763249978663	Hannahviridae	Low-quality	Bacteroides	virulent	cluster_512191	subcluster_616910	IGVD
OTU_4969	23329	53.3627673710832	Sisseviridae	Low-quality	-	virulent	cluster_54099	subcluster_66028	IGVD
OTU_10731	6688	40.176435406698566	Alpaviridae	Complete	Odoribacter	virulent	cluster_418229	subcluster_505005	IGVD
OTU_11642	5982	43.6308926780341	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_231565	subcluster_279801	IGVD
OTU_11819	5840	43.98972602739726	Almaviridae	Complete	Alistipes	virulent	cluster_427745	subcluster_516245	IGVD
OTU_449	69968	42.53658815458496	Alvildaviridae	Medium-quality	-	virulent	cluster_529835	subcluster_638101	IGVD
